Utility Characteristics,,,,,,,,,RESIDENTIAL,,,COMMERCIAL,,,INDUSTRIAL,,,TRANSPORTATION,,,TOTAL,,
,,,,,,,,,Revenues,Sales,Customers,Revenues,Sales,Customers,Revenues,Sales,Customers,Revenues,Sales,Customers,Revenues,Sales,Customers
2023,10579,City of LaFollette,A,Bundled,O,TN,Municipal,TVA,32589,243618,19844,17026,123279,3313,1569,15763,3,0,0,0,51184,382660,23160
2023,10585,City of La Grange - (GA),A,Bundled,O,GA,Municipal,SOCO,17130,134627,11917,18157,167767,1848,18363,216609,58,.,.,.,53650,519003,13823
2023,10596,City of Lake Crystal - (MN),A,Bundled,O,MN,Municipal,MISO,1686.8,8231,1064,1441.1,8396,177,.,.,.,.,.,.,3127.9,16627,1241
2023,10599,"Lake Region Electric Coop, Inc - (OK)",A,Bundled,O,OK,Cooperative,AECI,41099,350267,24479,3949,35295,1524,6854,73827,193,0,0,0,51902,459389,26196
2023,10603,"Laclede Electric Coop, Inc",A,Bundled,O,MO,Cooperative,AECI,55182,509026,34774,12276,114375,3860,1964,20367,14,.,.,.,69422,643768,38648
2023,10605,Lake Mills Light & Water,A,Bundled,O,WI,Municipal,MISO,4179.6,29757,4040,4415.6,36820,477,0,0,0,0,0,0,8595.2,66577,4517
2023,10618,Lake Region Electric Cooperative - (MN),A,Bundled,O,MN,Cooperative,MISO,41191.4,337095,26978,11008.3,110577,2085,2102.7,22113,732,.,.,.,54302.4,469785,29795
2023,10620,City of Lake Worth Beach - (FL),A,Bundled,O,FL,Municipal,FMPP,35908.4,293381,24417,23312.1,205274,3318,0,0,0,0,0,0,59220.5,498655,27735
2023,10623,City of Lakeland - (FL),A,Bundled,O,FL,Municipal,FMPP,211315.6,1723295,118281,95394.5,911397,16287,62949.6,598041,79,.,.,.,369659.7,3232733,134647
2023,10624,Southern Rivers Energy,A,Bundled,O,GA,Cooperative,SOCO,46504,286911,20068,6084,38283,1162,2695,24235,10,.,.,.,55283,349429,21240
2023,10625,"Lamb County Electric Coop, Inc",A,Bundled,O,TX,Cooperative,SWPP,4055,38065,2819,5889,62041,1508,23167,267656,7311,.,.,.,33111,367762,11638
2023,10627,Lakeview Light & Power,A,Bundled,O,WA,Cooperative,BPAT,10833.2,109780,8270,7995.7,85533,2162,4952.1,56465,49,.,.,.,23781,251778,10481
2023,10649,Lamar County Elec Coop Assn,A,Bundled,O,TX,Cooperative,ERCO,22048,165205,12695,7991,64647,1044,.,.,.,.,.,.,30039,229852,13739
2023,10668,Licking Rural Electric Inc,A,Bundled,O,OH,Cooperative,PJM,50323.6,315190,25619,4857.3,28961,1644,8507.1,65241,83,0,0,0,63688,409392,27346
2023,10681,Lane Electric Coop Inc,A,Bundled,O,OR,Cooperative,BPAT,22865.3,195076,12393,4437.7,45015,1182,448.5,5792,2,.,.,.,27751.5,245883,13577
2023,10697,Lake Country Power,A,Bundled,O,MN,Cooperative,MISO,80152.7,481632,46936,16972.9,120185,4147,8375.5,108200,3,.,.,.,105501.1,710017,51086
2023,10704,City of Lansing - (MI),A,Bundled,O,MI,Municipal,MISO,101739,518894,87001,153669,979817,12200,51402,492261,248,0,0,0,306810,1990972,99449
2023,10768,"Laurens Electric Coop, Inc",A,Bundled,O,SC,Cooperative,DUK,99391,696914,57401,29106,209573,6226,15849,163588,58,.,.,.,144346,1070075,63685
2023,10799,City of Lawrenceburg,A,Bundled,O,TN,Municipal,TVA,29825,252124,17940,19860,146510,3704,5950,76400,8,0,0,0,55635,475034,21652
2023,10800,City of Lawrenceville - (GA),A,Bundled,O,GA,Municipal,SOCO,15633.7,104571,10351,25833.6,218838,1822,83.5,609,2,.,.,.,41550.8,324018,12175
2023,10817,"Lea County Electric Coop, Inc - (NM)",A,Bundled,O,NM,Cooperative,SWPP,9910,97238,7184,25297,353848,4047,20468,269474,13,.,.,.,55675,720560,11244
2023,10817,"Lea County Electric Coop, Inc - (NM)",A,Bundled,O,TX,Cooperative,SWPP,2298,31907,1878,35729,516213,3265,9064,105277,13,.,.,.,47091,653397,5156
2023,10830,City of Lebanon - (OH),A,Bundled,O,OH,Municipal,PJM,9527,83761,8683,1497,14721,626,19170,237802,487,.,.,.,30194,336284,9796
2023,10832,City of Lebanon - (MO),A,Bundled,O,MO,Municipal,AECI,7793,81246,5988,8208,85524,1373,7907,86688,39,.,.,.,23908,253458,7400
2023,10857,"Lee County Electric Coop, Inc - (FL)",A,Bundled,O,FL,Cooperative,FPL,476308.2,3280720,222698,167010.8,1299524,23786,.,.,.,.,.,.,643319,4580244,246484
2023,10868,City of Leesburg - (FL),A,Bundled,O,FL,Municipal,FPC,44377.7,278424,23802,32601.2,215795,5170,981.8,7754,1,.,.,.,77960.7,501973,28973
2023,10879,Lehi City Corporation,A,Bundled,O,UT,Municipal,PACE,25097.2,232629,26342,23902,215875,2582,.,.,.,.,.,.,48999.2,448504,28924
2023,10906,City of Lenoir - (TN),A,Bundled,O,TN,Municipal,TVA,100982,852368,60693,83341,721497,14065,12574,210601,9,0,0,0,196897,1784466,74767
2023,10944,PUD No 1 of Lewis County,A,Bundled,O,WA,Political Subdivision,BPAT,47384.1,501514,29752,16759.7,194069,4912,17663.8,268718,145,.,.,.,81807.6,964301,34809
2023,10960,City of Lewisburg - (TN),A,Bundled,O,TN,Municipal,TVA,7176,64242,4909,10384,89254,1586,10841,159042,8,0,0,0,28401,312538,6503
2023,10966,City of Lexington - (NC),A,Bundled,O,NC,Municipal,DUK,26212.2,224578,17769,15788.4,129166,2232,2326,23979,30,0,0,0,44326.6,377723,20031
2023,10967,City of Lexington - (NE),A,Bundled,O,NE,Municipal,SWPP,5680.6,58780,3711,4417.9,44731,871,9228.4,135319,9,0,0,0,19326.9,238830,4591
2023,10968,City of Lexington - (TN),A,Bundled,O,TN,Municipal,TVA,26365,220983,17826,19482,153983,5416,3178,36146,7,0,0,0,49025,411112,23249
2023,11011,Licking Valley Rural E C C,A,Bundled,O,KY,Cooperative,PJM,25004,177963,16637,5076,39014,1083,2992,42762,8,.,.,.,33072,259739,17728
2023,11014,"Lighthouse Electric Coop, Inc",A,Bundled,O,TX,Cooperative,ERCO,4153.6,27728,3883,10470,238935,422,23496.1,173775,5205,.,.,.,38119.7,440438,9510
2023,11018,Lincoln Electric System,A,Bundled,O,NE,Municipal,SWPP,137735.5,1347649,132338,121124,1481762,17751,31815.1,466062,233,.,.,.,290674.6,3295473,150322
2023,11053,Linn County REC,A,Bundled,O,IA,Cooperative,MISO,43727,306877,29455,7337,51402,4132,14607,155486,196,.,.,.,65671,513765,33783
2023,11085,Town of Littleton - (MA),A,Bundled,O,MA,Municipal,ISNE,9648.5,66985,6695,6161.1,40933,795,16104.8,113389,50,.,.,.,31914.4,221307,7540
2023,11118,Lockhart Power Co,A,Bundled,O,SC,Investor Owned,DUK,8862,61613,4949,31805.2,540733,1338,6170.5,109952,11,0,0,0,46837.7,712298,6298
2023,11124,City of Lodi - (CA),A,Bundled,O,CA,Municipal,CISO,33515.2,161350,23449,30064.5,162463,2164,16628.8,112177,24,.,.,.,80208.5,435990,25637
2023,11125,City of Lodi - (WI),A,Bundled,O,WI,Municipal,MISO,1572.1,11537,1486,1925.9,15994,302,0,0,0,0,0,0,3498,27531,1788
2023,11135,City of Logan - (UT),A,Bundled,O,UT,Municipal,PACE,14891.5,114725,19239,23552.5,204224,2295,9639.3,105848,7,.,.,.,48083.3,424797,21541
2023,11142,City of Logansport - (IN),A,Bundled,O,IN,Municipal,MISO,10214.3,100016,11175,7057.6,73791,1360,18982.6,257984,61,.,.,.,36254.5,431791,12596
2023,11171,Long Island Power Authority,A,Bundled,O,NY,State,NYIS,1982830.8,8878566,1028014,1647306.2,8306640,126780,.,.,.,41159.1,290306,1,3671296.1,17475512,1154795
2023,11171,Long Island Power Authority,C,Delivery,O,NY,State,NYIS,5.6,45,1,42414.4,531549,415,.,.,.,.,.,.,42420,531594,416
2023,11187,City of Longmont,A,Bundled,O,CO,Municipal,PSCO,37727.2,325486,40386,34941.2,337573,2870,12795.8,152946,12,.,.,.,85464.2,816005,43268
2023,11200,"Lorain-Medina R E C, Inc",A,Bundled,O,OH,Cooperative,PJM,35318.5,207930,15148,7314.2,46531,1614,3941.8,62533,3,0,0,0,46574.5,316994,16765
2023,11204,Los Alamos County,A,Bundled,O,NM,Municipal,PNM,7484.9,60982,8367,6622.3,56827,907,24861.9,362430,1,0,0,0,38969.1,480239,9275
2023,11208,Los Angeles Department of Water & Power,A,Bundled,O,CA,Municipal,LDWP,1855039.2,8070193,1400054,2511230.2,11671305,90727,215680.7,1070045,9425,25654.8,123741,2,4607604.9,20935284,1500208
2023,11222,Loudon Utilities Board,A,Bundled,O,TN,Municipal,TVA,19630,172310,12315,16330,148584,1896,17024,250804,10,0,0,0,52984,571698,14221
2023,11241,Entergy Louisiana LLC,A,Bundled,O,LA,Investor Owned,MISO,1576128.6,14312847,952644,1188244.6,11850120,141169,1720297.7,31514096,10659,.,.,.,4484670.9,57677063,1104472
2023,11247,Louisville Electric System,A,Bundled,O,MS,Municipal,TVA,3181,29374,2454,5651,50145,999,3131,48884,3,0,0,0,11963,128403,3456
2023,11249,Louisville Gas & Electric Co,A,Bundled,O,KY,Investor Owned,LGEE,486428,3923114,381561,512990,4551442,52011,179234,2384339,548,0,0,0,1178652,10858895,434120
2023,11251,Loup River Public Power Dist,A,Bundled,O,NE,Political Subdivision,SWPP,25563.5,254603,16102,20639,214477,3853,42021.7,623558,592,.,.,.,88224.2,1092638,20547
2023,11256,City of Loveland - (CO),A,Bundled,O,CO,Municipal,PSCO,35596.6,264506,35990,13529.5,101588,4911,31498,337511,367,.,.,.,80624.1,703605,41268
2023,11272,"Lower Yellowstone R E A, Inc",A,Bundled,O,MT,Cooperative,WAUW,4369.2,49878,3480,2204.3,18257,718,20627.3,194541,973,.,.,.,27200.8,262676,5171
2023,11272,"Lower Yellowstone R E A, Inc",A,Bundled,O,ND,Cooperative,SWPP,1145.1,12784,790,304.6,2972,167,10759.6,109553,176,.,.,.,12209.3,125309,1133
2023,11273,Lower Valley Energy Inc,A,Bundled,O,ID,Cooperative,BPAT,1464,20524,1579,349,4942,363,2462,50516,42,.,.,.,4275,75982,1984
2023,11273,Lower Valley Energy Inc,A,Bundled,O,WY,Cooperative,BPAT,34227,534056,22234,16353,257962,6059,1579,29745,244,0,0,0,52159,821763,28537
2023,11291,Lumbee River Elec Member Corp,A,Bundled,O,NC,Cooperative,CPLE,116598.9,969646,63084,17973.5,197209,2745,12263.3,152509,17,.,.,.,146835.7,1319364,65846
2023,11292,City of Lubbock - (TX),A,Bundled,O,TX,Municipal,ERCO,125692.4,821112,75974,138263.9,1112265,12413,9207.2,85951,7,.,.,.,273163.5,2019328,88394
2023,11292,City of Lubbock - (TX),A,Bundled,O,TX,Municipal,SWPP,31928,208577,19299,35121.4,282534,3153,2338.8,21833,2,.,.,.,69388.2,512944,22454
2023,11318,City of Lumberton - (NC),A,Bundled,O,NC,Municipal,CPLE,12657,91271,9516,15758,121106,2044,2304,23071,8,.,.,.,30719,235448,11568
2023,11355,"Lynches River Elec Coop, Inc",A,Bundled,O,SC,Cooperative,SC,39819.8,251204,21172,7242.9,53854,997,11933.7,162344,10,.,.,.,58996.4,467402,22179
2023,11364,"Lyntegar Electric Coop, Inc",A,Bundled,O,TX,Cooperative,SWPP,11817.5,119182,8845,26378.3,342046,3507,40045.5,396140,11318,.,.,.,78241.3,857368,23670
2023,11458,City of Macon - (MS),A,Bundled,O,MS,Municipal,TVA,1417,11065,899,1358,10639,281,234,1128,1,0,0,0,3009,22832,1181
2023,11463,Macon Electric Coop,A,Bundled,O,MO,Cooperative,AECI,16648.2,122190,9985,4600.5,36368,1641,5769.1,84461,2,.,.,.,27017.8,243019,11628
2023,11475,City of Madison - (SD),A,Bundled,O,SD,Municipal,MISO,4109,36405,2793,3218,33810,438,3005,34710,67,0,0,0,10332,104925,3298
2023,11477,Town of Madison - (ME),A,Bundled,O,ME,Municipal,ISNE,2990,19987,2384,736,3861,232,615,4599,15,0,0,0,4341,28447,2631
2023,11477,Town of Madison - (ME),C,Delivery,O,ME,Municipal,ISNE,0,0,0,0,0,0,834,49008,2,0,0,0,834,49008,2
2023,11479,Madison Gas & Electric Co,A,Bundled,O,WI,Investor Owned,MISO,171845,871558,142945,294859,2136220,19762,13879,151283,22,.,.,.,480583,3159061,162729
2023,11488,Madisonville Municipal Utils,A,Bundled,O,KY,Municipal,LGEE,8055,66031,6895,13943,107867,1510,4256,78128,5,.,.,.,26254,252026,8410
2023,11501,Magic Valley Electric Coop Inc,A,Bundled,O,TX,Cooperative,ERCO,200083.1,1934621,121456,31021,284426,16017,48392,562208,886,.,.,.,279496.1,2781255,138359
2023,11519,Magnolia Electric Power Assn,A,Bundled,O,MS,Cooperative,MISO,57086,409469,30800,13447,123378,2251,11404,140670,13,.,.,.,81937,673517,33064
2023,11560,City of Manassas - (VA),A,Bundled,O,VA,Municipal,PJM,20065,161171,14405,20686,183707,2205,3221,36978,1,.,.,.,43972,381856,16611
2023,11571,Manitowoc Public Utilities,A,Bundled,O,WI,Municipal,MISO,11421.2,107878,16117,8435,88835,2303,23146.6,317861,79,.,.,.,43002.8,514574,18499
2023,11586,Town of Mansfield - (MA),A,Bundled,O,MA,Municipal,ISNE,13265.2,79334,9385,3277.1,18479,896,18570.6,114926,272,.,.,.,35112.9,212739,10553
2023,11611,City of Maquoketa - (IA),A,Bundled,O,IA,Municipal,MISO,3121.3,23536,2811,3492.9,30842,615,1241.1,12400,2,0,0,0,7855.3,66778,3428
2023,11646,City of Marietta - (GA),A,Bundled,O,GA,Municipal,SOCO,39956.5,340367,36045,70633.2,603637,6285,.,.,.,.,.,.,110589.7,944004,42330
2023,11701,City of Marquette - (MI),A,Bundled,O,MI,Municipal,MISO,16368,91891,15001,26966.7,168239,2127,.,.,.,.,.,.,43334.7,260130,17128
2023,11714,Marshall-De Kalb Electric Coop,A,Bundled,O,AL,Cooperative,TVA,30011,239038,17090,23228,185310,3953,1458,14813,3,0,0,0,54697,439161,21046
2023,11731,City of Marshall - (MN),A,Bundled,O,MN,Municipal,MISO,5981.7,63146,5842,6896.8,83683,955,22281.9,370783,104,0,0,0,35160.4,517612,6901
2023,11740,City of Marshfield - (WI),A,Bundled,O,WI,Municipal,MISO,10446,99582,11924,8758,86995,1971,15262,176675,51,.,.,.,34466,363252,13946
2023,11788,Consumers Energy Coop - (IA),A,Bundled,O,IA,Cooperative,MISO,12735,84992,6772,3413,28983,618,7317,115567,18,0,0,0,23465,229542,7408
2023,11789,Maryville Utilities,A,Bundled,O,TN,Municipal,TVA,27837,251869,19826,28063,251702,3110,15469,268341,11,0,0,0,71369,771912,22947
2023,11804,Massachusetts Electric Co,A,Bundled,O,MA,Investor Owned,ISNE,1228917.4,3346857,573012,235430.6,1141163,60965,31058.3,116761,1026,.,.,.,1495406.3,4604781,635003
2023,11804,Massachusetts Electric Co,C,Delivery,O,MA,Investor Owned,ISNE,618896.7,4335004,621401,596178.8,7312220,97336,177233,2274974,2485,153.4,656,1,1392461.9,13922854,721223
2023,11811,Town of Massena - (NY),A,Bundled,O,NY,Municipal,NYIS,7265.1,115492,8174,1284.2,16185,1008,3909.3,80383,159,.,.,.,12458.6,212060,9341
2023,11824,Matanuska Electric Assn Inc,A,Bundled,O,AK,Cooperative,NA,101136.1,456512,63012,60372.1,316377,6797,0,0,0,0,0,0,161508.2,772889,69809
2023,11843,Maui Electric Co Ltd,A,Bundled,O,HI,Investor Owned,NA,164578.7,376039,62877,138646.1,316521,10440,139792.4,352422,147,0,0,0,443017.2,1044982,73464
2023,11871,City of Mayfield Plant Board,A,Bundled,O,KY,Municipal,TVA,5699,43177,4327,7225,58885,857,1070,10715,2,0,0,0,13994,112777,5186
2023,12087,McKenzie Electric Coop Inc,A,Bundled,O,MT,Cooperative,SWPP,35.7,417,26,10.7,86,11,35.5,149,79,0,0,0,81.9,652,116
2023,12087,McKenzie Electric Coop Inc,A,Bundled,O,ND,Cooperative,SWPP,8691.5,111501,5350,143542.5,1851993,7025,256686.5,4006700,1136,0,0,0,408920.5,5970194,13511
2023,12090,"McLean Electric Coop, Inc",A,Bundled,O,ND,Cooperative,MISO,7297,55385,3675,3906,26217,454,4700,59427,99,0,0,0,15903,141029,4228
2023,12186,McMinnville Electric System,A,Bundled,O,TN,Municipal,TVA,8286,72747,6565,9889,82811,1652,972,10700,2,0,0,0,19147,166258,8219
2023,12187,City of McMinnville - (OR),A,Bundled,O,OR,Municipal,BPAT,15893,218342,16614,12431,167903,2768,14879,331767,54,.,.,.,43203,718012,19436
2023,12199,Montana-Dakota Utilities Co,A,Bundled,O,MT,Investor Owned,SWPP,21785,184041,19629,27957,262888,5720,20452,274060,120,0,0,0,70194,720989,25469
2023,12199,Montana-Dakota Utilities Co,A,Bundled,O,ND,Investor Owned,MISO,86070,782159,79241,121492,1964352,14620,20987,300490,86,0,0,0,228549,3047001,93947
2023,12199,Montana-Dakota Utilities Co,A,Bundled,O,SD,Investor Owned,MISO,8384,67132,6373,7495,66122,2069,721,7613,8,0,0,0,16600,140867,8450
2023,12199,Montana-Dakota Utilities Co,A,Bundled,O,WY,Investor Owned,WACM,17814,146874,14457,13354,138901,2727,181,1563,14,0,0,0,31349,287338,17198
2023,12208,City of McPherson - (KS),A,Bundled,O,KS,Municipal,SWPP,8198.9,91127,7401,9144.1,101658,1533,46667.6,894265,20,.,.,.,64010.6,1087050,8954
2023,12227,Meeker Coop Light & Power Assn,A,Bundled,O,MN,Cooperative,MISO,18950.8,144305,8536,3642.3,30837,668,3132.1,38017,126,.,.,.,25725.2,213159,9330
2023,12243,Meade County Rural E C C,A,Bundled,O,KY,Cooperative,MISO,45089.2,325102,28926,13746.3,101837,2211,13804,310656,1,.,.,.,72639.5,737595,31138
2023,12260,Mecklenburg Electric Cooperative,A,Bundled,O,NC,Cooperative,PJM,258.7,1687,135,2.8,17,3,.,.,.,.,.,.,261.5,1704,138
2023,12260,Mecklenburg Electric Cooperative,A,Bundled,O,VA,Cooperative,PJM,50301,337333,29949,34105,755147,1887,18915,112072,29,.,.,.,103321,1204552,31865
2023,12268,"Medina Electric Coop, Inc",A,Bundled,O,TX,Cooperative,ERCO,50687.6,402552,29568,30694.7,288448,6111,65669.2,816115,1091,.,.,.,147051.5,1507115,36770
2023,12293,City of Memphis - (TN),A,Bundled,O,TN,Municipal,TVA,587340,5079133,372070,680620.9,5973390,42371,110203.4,1579045,89,.,.,.,1378164.3,12631568,414530
2023,12298,City of Menasha - (WI),A,Bundled,O,WI,Municipal,MISO,7919.8,62391,8568,5911,55805,854,27872,391181,8,0,0,0,41702.8,509377,9430
2023,12301,Nodak Electric Coop Inc,A,Bundled,O,ND,Cooperative,MISO,45056,378914,20588,28098,822618,3,61484,753895,532,0,0,0,134638,1955427,21123
2023,12312,Merced Irrigation District,A,Bundled,O,CA,Political Subdivision,CISO,19722.2,80403,11089,49153.5,252041,1627,27211,173319,100,.,.,.,96086.7,505763,12816
2023,12330,Meriwether Lewis Electric Coop,A,Bundled,O,TN,Cooperative,TVA,54834,403349,30051,29421,202011,6143,29614,505571,9,0,0,0,113869,1110931,36203
2023,12341,MidAmerican Energy Co,A,Bundled,O,IA,Investor Owned,MISO,667762.1,6071702,624956,427623.4,4970675,103255,1033814.2,16512295,1546,.,.,.,2129199.7,27554672,729757
2023,12341,MidAmerican Energy Co,A,Bundled,O,IL,Investor Owned,MISO,62423.6,630480,73614,44091.8,578061,11762,31487.5,618248,44,.,.,.,138002.9,1826789,85420
2023,12341,MidAmerican Energy Co,A,Bundled,O,SD,Investor Owned,MISO,4853.7,56488,4235,4633.6,60889,1025,9277.6,176320,25,.,.,.,18764.9,293697,5285
2023,12341,MidAmerican Energy Co,C,Delivery,O,IL,Investor Owned,MISO,18.8,404,70,666.2,29982,131,495.4,32855,5,.,.,.,1180.4,63241,206
2023,12351,City of Mesa - (AZ),A,Bundled,O,AZ,Municipal,WALC,26930.3,154564,15020,24231.1,169075,2767,0,0,0,0,0,0,51161.4,323639,17787
2023,12377,Midwest Energy Cooperative - (MI),A,Bundled,O,IN,Cooperative,PJM,727.2,3794,307,385.9,2010,56,.,.,.,.,.,.,1113.1,5804,363
2023,12377,Midwest Energy Cooperative - (MI),A,Bundled,O,MI,Cooperative,PJM,64572.7,325332,29250,39573.1,225538,6277,.,.,.,.,.,.,104145.8,550870,35527
2023,12377,Midwest Energy Cooperative - (MI),A,Bundled,O,OH,Cooperative,PJM,2002.7,10243,865,960.8,5456,199,.,.,.,.,.,.,2963.5,15699,1064
2023,12390,Metropolitan Edison Co,A,Bundled,O,PA,Investor Owned,PJM,770017.8,4465177,418727,118609.2,766396,41208,27949.2,302658,212,0,0,0,916576.2,5534231,460147
2023,12390,Metropolitan Edison Co,C,Delivery,O,PA,Investor Owned,PJM,70483.9,1025119,99439,38977.3,1181291,27003,63581.8,5856737,1741,0,0,0,173043,8063147,128183
2023,12395,Menard Electric Coop,A,Bundled,O,IL,Cooperative,MISO,19289.5,108126,9054,4953.4,32462,604,9519.1,59500,1303,.,.,.,33762,200088,10961
2023,12439,"Midstate Electric Coop, Inc",A,Bundled,O,OR,Cooperative,BPAT,27555,300344,18336,9751,122239,2845,2558,35018,5,.,.,.,39864,457601,21186
2023,12450,Midland Power Coop,A,Bundled,O,IA,Cooperative,MISO,27104,206984,11790,6719,61139,603,16502,218297,23,.,.,.,50325,486420,12416
2023,12452,Mid-South Electric Coop Assn,A,Bundled,O,TX,Cooperative,ERCO,80224.4,545860,34276,24161.4,161839,4920,24989.3,241249,19,.,.,.,129375.1,948948,39215
2023,12462,Mid-Carolina Electric Coop Inc,A,Bundled,O,SC,Cooperative,SC,106453,734920,55743,27836,228659,4077,3032,33856,9,.,.,.,137321,997435,59829
2023,12470,Middle Tennessee E M C,A,Bundled,O,TN,Cooperative,TVA,486145,4282591,298753,337279,3051361,35956,58255,880302,40,0,0,0,881679,8214254,334749
2023,12473,Town of Middleborough - (MA),A,Bundled,O,MA,Municipal,ISNE,19772.7,136232,15269,16876.8,120331,2625,5686.3,44426,17,.,.,.,42335.8,300989,17911
2023,12478,Town of Middletown - (DE),A,Bundled,O,DE,Municipal,PJM,14991.8,93697,8962,1261.7,7353,651,18095.1,152842,400,0,0,0,34348.6,253892,10013
2023,12515,"Midwest Electric, Inc - (OH)",A,Bundled,O,OH,Cooperative,PJM,23164.8,166290,10793,8594.1,78555,329,3026.1,31003,5,0,0,0,34785,275848,11127
2023,12524,Midwest Energy Inc - (KS),A,Bundled,O,KS,Cooperative,SWPP,38349.1,317832,29814,41676,366537,13435,66181.9,800642,7086,0,0,0,146207,1485011,50335
2023,12532,City of Milan - (TN),A,Bundled,O,TN,Municipal,TVA,11460,96854,6814,7233,60830,1573,1597,17392,3,0,0,0,20290,175076,8390
2023,12539,Midwest Electric Member Corp - (NE),A,Bundled,O,NE,Cooperative,WACM,3919.7,35154,2365,5117.8,40857,2213,21262.5,175340,2177,0,0,0,30300,251351,6755
2023,12540,City of Milford - (DE),A,Bundled,O,DE,Municipal,PJM,10727.9,75442,6954,8433.3,64304,1467,9555.7,88890,12,0,0,0,28716.9,228636,8433
2023,12546,Mille Lacs Energy Cooperative,A,Bundled,O,MN,Cooperative,MISO,21498.7,125657,14482,4839.2,36895,1313,3974.2,32901,117,.,.,.,30312.1,195453,15912
2023,12642,Maquoketa Valley Rrl Elec Coop,A,Bundled,O,IA,Cooperative,MISO,18472.7,140227,10921,16087.6,143694,5971,1042.3,11743,56,.,.,.,35602.6,295664,16948
2023,12647,"ALLETE, Inc.",A,Bundled,O,MN,Investor Owned,MISO,140937.3,1004064,125573,168223.2,1230360,25703,539106,6244359,403,0,0,0,848266.5,8478783,151679
2023,12651,Minnesota Valley Electric Coop,A,Bundled,O,MN,Cooperative,MISO,64360,510366,42613,37289,371742,4189,.,.,.,.,.,.,101649,882108,46802
2023,12674,City of Mishawaka,A,Bundled,O,IN,Municipal,PJM,17900.3,177078,24834,38230,355265,3795,.,.,.,.,.,.,56130.3,532343,28629
2023,12681,Mississippi County Electric Co,A,Bundled,O,AR,Cooperative,MISO,4404,52140,3238,1348,14959,775,149066.1,3125239,944,0,0,0,154818.1,3192338,4957
2023,12685,Entergy Mississippi LLC,A,Bundled,O,MS,Investor Owned,MISO,748427.7,5493694,384283,664820.2,5044175,71761,217916.3,2347363,4038,.,.,.,1631164.2,12885232,460082
2023,12686,Mississippi Power Co,A,Bundled,O,MS,Investor Owned,SOCO,302795,2092079,156893,320179,2842268,34368,339716,4720734,431,0,0,0,962690,9655081,191692
2023,12692,"Missoula Electric Coop, Inc",A,Bundled,O,ID,Cooperative,BPAT,65.8,688,47,77.3,838,25,.,.,.,.,.,.,143.1,1526,72
2023,12692,"Missoula Electric Coop, Inc",A,Bundled,O,MT,Cooperative,BPAT,18861.6,190066,14460,4814.2,53137,1526,1601.6,18599,272,.,.,.,25277.4,261802,16258
2023,12698,Evergy Missouri West,A,Bundled,O,MO,Investor Owned,SWPP,455680.2,3609581,302899,331470.9,3455766,40753,93951.3,1395139,227,.,.,.,881102.4,8460486,343879
2023,12700,Missouri Rural Electric Coop,A,Bundled,O,MO,Cooperative,AECI,8221,66037,5006,2816,24969,574,8409,133270,11,.,.,.,19446,224276,5591
2023,12706,Mitchell Electric Member Corp,A,Bundled,O,GA,Cooperative,SOCO,44639.7,285847,21253,20810.5,153979,4348,.,.,.,.,.,.,65450.2,439826,25601
